year,mean_inflation,min_inflation,max_inflation,std_inflation,iqr25,iqr75
1979,9.741158534949985,3.556770920033503,24.10025968614882,5.2187216933793215,5.371271191257171,12.6406850088377
1980,12.268657911920677,4.022032821781729,21.27659574468086,4.4770459536193625,10.140705000209655,14.767767887723883
1981,11.870999617160521,4.889971510751501,20.40862145730069,4.0008066096529316,9.503977135905462,13.578939685884972
1982,10.79318812372001,2.680654880135425,22.3992072043437,4.760472482839207,8.220025386140605,13.02983910598492
1983,8.742893376235408,1.816117432079168,25.50010860840286,5.4668056181887215,5.155271884934548,10.392962376408303
1984,7.66539572541392,2.229654720367269,28.80003778899418,6.0050374635657455,4.185442155944708,8.43783614432172
1985,6.281430825418401,1.962924504007057,19.60051309376947,3.955867258840184,4.132888356462383,7.2057933626058555
1986,4.423571348201411,0.1000299177184915,11.79991623305028,3.320254871446118,1.9472446358026252,6.839351466091825
1987,4.088043772427517,-0.707807848966735,9.15386794126405,2.7053218596069373,3.154695208924468,5.006253541414705
1988,4.169957575666025,0.7430982799054631,9.947267102687052,2.4195630056290804,2.2811712167910834,5.108814198497375
1989,5.239045602348131,1.082158862035287,12.60030146969742,2.550205683944848,3.6445947527060873,6.58239007439091
1990,5.669976762762949,2.454093138352253,13.39981745466654,2.8513904509000727,3.350191761246907,6.9097755096040885
1991,5.067050722380378,2.395100000000006,11.4002766,2.4583052059062394,3.215730474999995,6.208664999999996
1992,3.3958856068489545,0.985926545226956,8.899890289859492,1.9821079656645335,2.3029138083899783,4.20932594796648
1993,2.9221105153880838,1.257874870625408,6.500093446982258,1.457227422660176,1.9062192191719842,4.186653948134894
1994,2.3255986201502186,0.1852908553513277,5.199815359637605,1.4216408336156268,1.4627949506114788,2.6966300430775525
1995,2.641057659660051,-0.093369934378984,5.244398682042828,1.4039702244796426,1.8393392257838312,3.739215699508047
1996,2.0116047310410736,0.0934571953009166,3.959012794413552,1.0913852340671966,1.3348635125310313,2.650432136990505
1997,1.566678156335633,0.2247191108003088,2.579766964771624,0.6245030353063397,1.2751637435572283,1.871687811378403
1998,1.3272087966166306,-0.1595744208838234,2.488124282551585,0.7585297890896039,0.8713688495067762,1.7789397530857674
1999,1.4878465138265184,-0.2734711030082049,2.333138894790099,0.7227651843739079,1.1789329556922525,2.0558018738166544
2000,2.570356880699981,-0.7312629651848535,5.565171407374248,1.4012407984795285,1.8440903256542798,3.155197760641194
2001,2.755754828965028,-0.7397091126164379,5.112515588711641,1.4642754840406247,2.315259920782048,3.5780320561740044
2002,2.2269790780576018,-0.924156136598664,4.637358561473359,1.2869869880150808,1.5550792319030282,3.04141918045965
2003,2.1378691428254544,-0.2585915663806726,3.480892475191966,0.9536941766501768,1.6206902802217868,2.7952208917986003
2004,1.6121112343792996,-0.0102881699756696,3.038979887120985,0.9688054538795591,0.8217682685418282,2.320504001144924
2005,1.919933378259206,-0.2829537850973063,3.387387406533326,0.9727367280756478,1.4986829292494233,2.5107173423748845
2006,2.2744351211109897,0.2517696057786844,3.939354963602737,0.9931331153839702,1.6581318199480441,3.191199020017441
2007,2.0103280788083935,0.0627842826281144,4.8640867709415,1.0308901824766392,1.5839310568891598,2.406043577874567
2008,3.3510809135287825,1.384503042748331,4.488459575526882,0.844373089995721,2.692185017722515,3.897348648329608
2009,0.1361417043213536,-4.480427114211272,2.166847237931657,1.5509683294784613,-0.3426314317152823,1.0246374454234042
2010,1.5268764028174182,-0.9452387603353872,3.298171521349769,1.0658613052716603,1.3071043713060058,2.0987573072876016
2011,2.6160111306419487,-0.2724457222349041,4.463693330433372,1.1642817116516198,2.498332065867603,3.291978121855621
2012,1.9211710946212952,-0.6930924838433272,3.314893931218421,1.10250739359207,1.5687311770148926,2.7384695827645302
2013,1.2149414700749737,-0.2156524182336583,2.564798825275028,0.8859929238529444,0.5081596144894673,1.9691522509634463
2014,0.8374383226135289,-0.1743679088034522,2.761377969840262,0.9807012995393137,0.04025073403696455,1.6353308324113525
2015,0.2844715786882727,-1.141633308897694,2.173648371470182,0.7617070617474634,-0.12773479733293178,0.5917590444445231
2016,0.6433535570075196,-0.4342986102813584,3.545676641483309,0.9660798741458264,0.00424999636619015,1.2037061521669112
2017,1.4741642676411635,0.2848799798590429,2.699999990510716,0.6656610984754685,1.0386671447276568,1.9294999892674634
2018,1.643631192854834,0.4829202576132285,2.766666668498119,0.6621947981535938,1.1676228308054708,2.1897153583938462
2019,1.2243159872104654,0.2998210747958918,2.669436393299418,0.6897228974642451,0.6941721690542234,1.7981034050348286
2020,0.3665472617657533,-0.7256047621009065,1.27500001979779,0.5821135621076217,-0.12089410821904395,0.8470027710186789
